danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,track_name,artist
0.712,0.683,-8.961,0.178,0.762,0.694,89.944,0.561,Boi Next Door,Cloudchord
0.791,0.279,-8.994,0.0678,0.868,0.208,80.016,0.127,Landing,Slowheal
0.465,0.442,-11.351,0.091,0.848,0.391,155.949,0.845,An afternoon in Paris,Lost Files
0.41,0.171,-14.659,0.131,0.94,0.13,85.819,0.979,One of Those Things,Phlocalyst
0.619,0.354,-10.653,0.167,0.0167,0.355,130.367,0.298,Can’t Hold You Down,DRAM
0.558,0.488,-7.475,0.0479,0.000188,0.381,113.267,0.499,On My Mind,Kenyon Dixon
0.584,0.453,-6.682,0.0661,0.0,0.328,124.913,0.753,ICU,Coco Jones
0.696,0.521,-10.687,0.044,0.00522,0.568,79.976,0.119,Nowhere,Nakkia Gold
0.487,0.471,-4.654,0.0639,0.00278,0.509,91.737,0.262,float,Fana Hues
0.496,0.515,-8.045,0.114,0.0791,0.336,78.221,0.193,NOBODY KNOWS,DESTIN CONRAD
0.62,0.396,-15.498,0.206,0.000985,0.774,87.865,0.735,Where I Go (feat. H.E.R.),NxWorries
0.884,0.658,-5.94,0.134,0.00164,0.502,112.978,0.19,Say You Want Me,Masego
0.651,0.585,-5.236,0.247,0.000338,0.666,79.028,0.304,CALI LOVE (feat. Ambré),India Shawn
0.671,0.435,-7.519,0.0498,0.000102,0.479,120.084,0.438,Trip,Jade Novah
0.545,0.272,-11.798,0.0992,0.000103,0.293,119.558,0.108,Spin the Block,RAAHiiM
0.738,0.511,-9.879,0.0616,0.0244,0.743,138.654,0.493,All For You,Amaria
0.647,0.515,-7.27,0.127,0.000243,0.543,86.804,0.558,SIDE OF YOU,Jaz Karis
0.693,0.426,-13.774,0.0736,0.378,0.769,71.987,0.505,Scene 1,Sebastian Mikael
0.626,0.483,-7.991,0.0733,0.384,0.301,159.92,0.708,Love Me or Leave Me,Ukweli
0.391,0.554,-6.178,0.0469,0.000222,0.28,131.923,0.199,been away.,Phony Ppl
0.609,0.448,-9.083,0.0467,0.00349,0.672,138.038,0.546,Why (Spare Me Tears),Elmiene
0.557,0.595,-9.946,0.0367,0.86,0.327,81.014,0.269,Whateva U Need,Grimm Lynn
0.814,0.33,-7.535,0.342,0.000197,0.685,85.057,0.679,Sweet Distraction,Sam Wills
0.419,0.714,-6.441,0.276,0.000647,0.39,96.648,0.401,90s,Braxton Cook
0.52,0.489,-8.312,0.108,0.00214,0.662,128.285,0.736,DENNIS RODMAN,C.S. Armstrong
0.701,0.313,-10.702,0.0392,0.0037,0.344,134.007,0.323,3's Company,DRAM
0.678,0.729,-6.389,0.0441,2.5e-06,0.59,77.045,0.00495,Yamz,Masego
0.789,0.563,-5.718,0.226,0.00016,0.896,84.499,0.315,Here With Me (feat. Anderson .Paak),Mary J. Blige
0.677,0.76,-5.055,0.0934,0.0,0.617,75.99,0.0108,Say Less (with Tiana Major9),Babyface
0.76,0.517,-6.373,0.0833,6.27e-06,0.485,119.797,0.733,FOREVER,Vedo
0.727,0.256,-14.508,0.0885,0.00169,0.578,84.942,0.816,listen up - Acoustic,SOLOMON
0.708,0.48,-7.781,0.217,0.00796,0.381,89.052,0.193,Soul Caliber,Aron
0.797,0.459,-12.451,0.167,0.000121,0.582,118.053,0.106,Flowers,Sophie Faith
0.236,0.386,-9.351,0.0332,2.74e-06,0.314,153.329,0.582,Santorini,Christian Kuria
0.622,0.532,-6.684,0.489,0.0,0.718,168.439,0.112,P.B.J.,Devin Morrison
0.694,0.344,-14.777,0.168,0.342,0.607,150.071,0.311,Beh Beh,Full Crate
0.51,0.588,-8.54,0.1,2.25e-05,0.527,69.905,0.132,Go,Baby Rose
0.584,0.318,-12.194,0.0293,0.0,0.33,75.071,0.692,You Got This,Peter Collins
0.538,0.659,-8.122,0.234,0.00044,0.542,88.791,0.756,Getting Late,Kenyon Dixon
0.621,0.488,-7.156,0.157,0.00229,0.565,77.912,0.499,Take Care,KIRBY
0.618,0.712,-8.246,0.114,4.53e-06,0.305,97.057,0.14,PLASTIC OFF THE SOFA,Beyoncé
0.51,0.474,-8.158,0.0349,0.000992,0.203,72.059,0.304,Mean Mug,Ari Lennox
0.741,0.38,-9.381,0.0379,8.87e-05,0.364,119.035,0.144,H.I.,Durand Bernarr
0.803,0.224,-10.284,0.0634,0.836,0.84,87.299,0.635,Envious,SAULT
0.663,0.554,-5.155,0.261,0.000106,0.433,148.081,0.686,Demon Time,Alex Vaughn
0.765,0.635,-9.207,0.143,0.0,0.59,111.942,0.27,A Dream,Xavier Omär
0.791,0.519,-7.714,0.0648,0.0,0.274,134.13,0.0416,SCORPIO MOON - A COLORS SHOW,Phabo
0.595,0.502,-10.632,0.179,0.0326,0.556,112.837,0.0107,Index,Odeal
0.586,0.593,-5.448,0.0479,0.0,0.544,58.068,0.167,Love Jones (feat. Ty Dolla $ign),Leon Thomas
0.59,0.465,-9.152,0.056,0.0,0.313,122.782,0.468,At Least We Tried,Giveon
0.368,0.423,-8.873,0.0994,6.09e-05,0.317,199.882,0.734,Take You There,Kwaku Asante
0.29,0.492,-9.188,0.0485,0.00715,0.0708,109.987,0.674,Proud Kid,Dylan Sinclair
0.52,0.493,-11.36,0.0478,0.305,0.263,160.124,0.911,warmer on a wednesday,[ K S R ]
0.381,0.344,-10.679,0.0667,0.00565,0.306,142.904,0.482,ALL OF YOU / BEST I GO,C.S. Armstrong
0.73,0.51,-5.328,0.249,0.0512,0.713,153.964,0.151,Call the Bluff,Hush Forte
0.462,0.273,-11.768,0.0622,3.71e-05,0.334,141.33,0.903,ROLLING STONE,Brent Faiyaz
0.629,0.338,-8.276,0.117,0.0,0.371,74.717,0.562,Slowly,JON VINYL
0.658,0.429,-10.276,0.137,0.00359,0.637,73.207,0.739,Astrology Joint,Col3trane
0.468,0.58,-7.998,0.253,0.000378,0.294,77.217,0.62,What's Good?,edbl
0.629,0.713,-7.572,0.0527,0.107,0.381,100.51,0.143,Only One,Nick Hakim
0.375,0.43,-8.903,0.0612,5.74e-05,0.438,55.828,0.618,Time In Our Lives,tendai
0.51,0.711,-5.564,0.084,0.0,0.316,124.355,0.14,Marvin Gaye,Kenyon Dixon
0.422,0.526,-7.32,0.043,2.24e-06,0.573,183.832,0.156,Tightrope,Mychelle
0.568,0.68,-4.945,0.459,0.0,0.562,124.047,0.495,Open - Remix,Dylan Sinclair
0.544,0.328,-8.647,0.104,0.0,0.475,78.349,0.877,Insanity (feat. Tone Stith),Samaria
0.421,0.293,-13.952,0.0859,0.0,0.288,137.786,0.702,bnb,greek
0.796,0.604,-6.193,0.0667,0.000169,0.546,135.038,0.163,Queen Space (with Summer Walker),Ari Lennox
0.552,0.584,-5.57,0.0778,0.00422,0.493,125.917,0.814,Great Escape,Ronald Isley
0.333,0.35,-10.009,0.0357,0.0,0.193,76.043,0.519,My Pleasure,THEHONESTGUY
0.664,0.441,-10.715,0.129,0.000444,0.513,129.818,0.287,PPL,DRAM
0.574,0.369,-9.251,0.0262,0.234,0.41,73.013,0.83,Give You the World,Steve Lacy
0.302,0.4,-8.212,0.0364,0.000621,0.421,180.852,0.719,Can I Call You Rose?,Thee Sacred Souls
0.535,0.539,-8.192,0.0454,0.00237,0.229,84.669,0.368,Over [Feat. Yebba],Robert Glasper
0.312,0.543,-6.564,0.0353,0.0,0.396,139.079,0.0979,My Rock,Mikhala Jené
0.198,0.33,-10.672,0.0346,0.000355,0.352,173.116,0.891,Skin Tight (Alternate) [feat. Steve Lacy],Ravyn Lenae
0.751,0.611,-10.832,0.0873,0.28,0.112,108.021,0.309,Stay Away (From Me),Madison McFerrin
0.79,0.369,-15.413,0.0673,2.5e-06,0.484,103.995,0.00638,Figures,Gaidaa
0.592,0.467,-8.756,0.0649,0.000584,0.416,89.055,0.618,Racing Home,Siaira Shawn
0.43,0.577,-8.901,0.0445,0.0154,0.31,126.707,0.554,We Can Go Again,MAUIMØON
0.563,0.551,-6.998,0.04,0.00119,0.351,126.069,0.233,WHEN U COMING HOME,Floyd Fuji
0.256,0.473,-10.098,0.0684,4.16e-06,0.328,66.819,0.0675,Beautiful,Byron Juane
0.41,0.338,-9.012,0.0297,0.0,0.563,164.109,0.461,What A Difference She Made,Jalen Ngonda
0.54,0.249,-10.916,0.201,0.0,0.345,100.913,0.741,Only Love,Pip Millett
0.702,0.718,-7.896,0.0811,2.99e-05,0.494,159.945,0.141,Waiting Line,edbl
0.411,0.438,-10.351,0.358,0.0,0.434,65.583,0.749,No Loot,Ne-Yo
0.565,0.464,-7.604,0.0581,0.0227,0.337,145.775,0.777,Such A Thing,Alex Isley
0.616,0.45,-11.207,0.078,0.00127,0.32,96.118,0.436,ONLY-1,DIXSON
0.606,0.413,-10.697,0.0545,0.00168,0.189,95.94,0.0256,Good Love,Joey XL
0.666,0.467,-5.338,0.0297,0.0,0.622,116.899,0.126,LIE TO ME,Siergio
0.502,0.407,-8.409,0.177,1.44e-06,0.387,142.978,0.811,Boy Bye (feat. Lucky Daye),Ari Lennox
0.602,0.489,-7.847,0.177,0.0571,0.163,72.452,0.464,Thinking of You,Kwaku Asante
0.658,0.616,-8.027,0.0648,0.00172,0.493,131.055,0.526,O.M.L. (feat. DESTIN CONRAD),Mack Keane
0.608,0.459,-12.453,0.0447,0.000327,0.461,124.056,0.439,As Days Go By,Paulade
0.396,0.471,-9.152,0.0352,0.000132,0.174,78.457,0.4,Closure (feat. Jane Handcock),Zyah Belle
0.551,0.37,-10.194,0.0551,0.0,0.241,137.265,0.87,Make You Mine,Giveon
0.725,0.337,-12.537,0.0834,0.00299,0.314,120.219,0.267,Slow Jam,Grimm Lynn
0.461,0.608,-7.727,0.0736,0.0783,0.617,194.384,0.0238,My Love,Greentea Peng
0.686,0.379,-15.9,0.0723,0.173,0.283,154.989,0.0836,Only Gold,Nakeyo
0.605,0.42,-7.33,0.033,0.134,0.595,78.946,0.545,Coastin' [Feat. Lalah Hathaway],Boney James
0.388,0.448,-5.221,0.0341,0.0,0.397,142.342,0.851,everything,Kehlani
0.697,0.244,-13.854,0.0502,0.0,0.425,133.738,0.498,Super Power - Acoustic,Jordan Hawkins
0.683,0.274,-10.26,0.135,0.0,0.451,87.872,0.837,No Limit (feat. Alex Isley),Tank
0.659,0.675,-6.005,0.19,0.00129,0.19,146.049,0.198,Life Is Good (feat. Scribz Riley),SiR
0.378,0.349,-8.149,0.0762,0.00434,0.229,146.432,0.422,EXCHANGE,India Shawn
0.799,0.452,-7.641,0.0466,0.000133,0.732,78.461,0.238,Baby Powder,Jenevieve
0.367,0.142,-12.717,0.0319,0.00367,0.1,69.827,0.913,DO 4 LOVE,Snoh Aalegra
0.576,0.636,-8.688,0.0755,0.0513,0.438,78.244,0.399,kometostai.aintreallynootherwaytoputitro,Knxwledge
0.784,0.586,-3.417,0.187,0.000286,0.656,132.169,0.00558,D'Evils,SiR
0.463,0.382,-11.682,0.0278,0.263,0.638,74.573,0.897,Didn't I,Darondo
0.676,0.56,-6.024,0.0643,0.00403,0.551,178.555,0.0112,Make It Better (feat. Smokey Robinson),Anderson .Paak
0.488,0.528,-5.952,0.0298,0.000792,0.438,79.765,0.457,In Your Eyes,BADBADNOTGOOD
0.747,0.613,-8.151,0.398,0.00364,0.555,139.723,0.124,Let It Go,Erick the Architect
0.347,0.227,-8.954,0.0333,1.55e-06,0.307,169.238,0.952,why didn't you call???,Saint Harison
0.592,0.287,-11.496,0.0632,0.000128,0.238,149.746,0.832,Fool For You,Snoh Aalegra
0.702,0.525,-5.028,0.0313,0.0667,0.515,113.856,0.376,dirty dancer,Orion Sun
0.818,0.461,-6.475,0.292,0.000135,0.532,88.006,0.598,Queen Tings,Masego
0.468,0.52,-7.964,0.0329,0.00259,0.46,174.082,0.246,Skin Tight (feat. Steve Lacy),Ravyn Lenae
0.752,0.45,-5.2,0.0755,0.269,0.836,76.49,0.65,Masterpiece,SAULT
0.624,0.556,-9.095,0.0947,0.0449,0.472,86.048,0.521,Morning Matters,Yazmin Lacey
0.668,0.605,-7.608,0.0454,0.000206,0.877,83.002,0.336,MANGO (feat. Adi Oasis),KAMAUU
0.302,0.4,-8.212,0.0364,0.000621,0.421,180.852,0.719,Can I Call You Rose?,Thee Sacred Souls
0.738,0.511,-9.879,0.0616,0.0244,0.743,138.654,0.493,All For You,Amaria
0.546,0.38,-6.279,0.0291,0.593,0.408,137.02,0.633,Is It Any Wonder?,Durand Jones & The Indications
0.826,0.483,-11.298,0.371,3.77e-05,0.116,131.883,0.609,Desoleil (Brilliant Corners),Loyle Carner
0.641,0.454,-12.553,0.062,0.772,0.972,148.955,0.0509,Connaissais de Face,Khruangbin
0.871,0.397,-7.872,0.394,0.0196,0.486,88.167,0.14,Heavenly Mother,Pip Millett
0.681,0.324,-8.565,0.123,2.32e-05,0.431,135.088,0.399,BILL$,DESTIN CONRAD
0.761,0.336,-14.097,0.134,0.0,0.447,108.146,0.275,Downers,Greentea Peng
0.588,0.407,-14.169,0.0362,0.427,0.362,87.565,0.0212,Khala My Friend,Amanaz
0.782,0.385,-8.325,0.0544,2.33e-05,0.644,129.072,0.424,Lose Control,Amaria
0.619,0.654,-8.541,0.0425,0.00332,0.726,80.0,0.209,I Wonder Why,Joesef
0.565,0.364,-9.512,0.2,0.0,0.527,155.705,0.328,Out Loud (feat. Kehlani),Syd
0.882,0.781,-7.384,0.14,0.0163,0.783,115.006,0.154,Ordinary Pleasure,Toro y Moi
0.738,0.379,-11.644,0.084,1.1e-05,0.598,122.042,0.201,Waiting For (feat. Jamila Woods),rum.gold
0.459,0.637,-7.18,0.127,0.0,0.408,140.593,0.608,Two Worlds Apart,Little Simz
0.696,0.538,-6.808,0.0904,0.157,0.615,93.07,0.117,From My Heart and My Soul (feat. Phoelix),Terrace Martin
0.561,0.408,-8.287,0.0729,4.1e-06,0.263,133.65,0.494,Yah / Element - Medley,Joy Crookes
0.566,0.378,-12.745,0.456,0.0,0.328,49.931,0.75,PATTERNS,Chelan
0.599,0.396,-8.519,0.138,0.82,0.691,104.068,0.701,Yesterday,J Dilla
0.479,0.362,-6.759,0.0596,0.000201,0.48,158.281,0.545,Exit,Sebastian Mikael
0.66,0.735,-7.571,0.0987,0.0378,0.458,98.972,0.265,Verbs,Peyton
0.67,0.721,-4.039,0.307,0.0,0.787,102.17,0.041,Where U Goin' Tonight?,Mac Ayres
0.764,0.534,-10.966,0.0982,0.0823,0.647,143.519,0.546,Orlando,Blood Orange
0.61,0.416,-7.357,0.0612,0.0,0.441,82.95,0.672,69 Camaro,Kyle Dion
0.667,0.355,-10.013,0.0479,8.67e-05,0.241,141.876,0.547,Blessed,August Charles
0.775,0.288,-11.474,0.028,0.00349,0.191,92.018,0.789,You,Nate Traveller
0.608,0.269,-10.115,0.029,0.0366,0.315,102.984,0.844,Silence,Marco McKinnis
0.6,0.237,-11.212,0.0466,0.0466,0.325,79.8,0.521,Fingerprints,Hiatus Kaiyote
0.693,0.504,-11.621,0.0402,0.4,0.254,105.021,0.628,Fair Chance,Thundercat
0.596,0.313,-13.487,0.044,0.201,0.489,82.067,0.853,Can We Pretend,Bill Withers
0.519,0.58,-7.439,0.0439,0.0575,0.692,83.978,0.33,Awake,Chiiild
0.799,0.442,-11.894,0.036,3.75e-06,0.788,123.009,0.342,D4U - Spotify Singles,Avenoir
0.808,0.657,-6.67,0.298,0.00444,0.786,88.932,0.526,You,Mk.gee
0.742,0.504,-10.105,0.0392,0.517,0.601,140.0,0.686,Shine,Cleo Sol
0.724,0.711,-6.938,0.242,2.86e-06,0.407,139.914,0.594,I Got It,Ogi
0.681,0.576,-6.483,0.0425,3.27e-05,0.334,113.057,0.21,Slow Down (feat. Lucky Daye),VanJess
0.472,0.296,-11.299,0.0297,0.0201,0.22,157.599,0.876,Take Off Your Cool (feat. Norah Jones),Outkast
0.573,0.494,-8.938,0.0735,0.0259,0.762,149.883,0.48,neve give up,Son Little
0.671,0.65,-7.687,0.0665,0.0057,0.323,91.961,0.198,Treat Me Like Fire,LION BABE
0.787,0.329,-11.869,0.0447,0.00607,0.404,86.997,0.186,I Wish,Tom Misch
0.73,0.551,-7.361,0.269,6.88e-05,0.431,87.916,0.711,Fair Play,Malaki
0.608,0.459,-12.453,0.0447,0.000327,0.461,124.056,0.439,As Days Go By,Paulade
0.589,0.431,-10.096,0.0475,0.0317,0.159,134.688,0.554,Flight 99,Ta-ku
0.654,0.758,-6.117,0.124,0.00052,0.648,153.988,0.0328,"Sun, Moon & Herbs",Venna
0.532,0.499,-6.745,0.164,0.245,0.806,101.719,0.00154,Do 2 Me,Grimm Lynn
0.785,0.363,-9.02,0.0434,0.452,0.604,120.114,0.564,Love and Hate in a Different Time - Demo,Gabriels
0.502,0.399,-9.934,0.0295,0.00363,0.124,92.904,0.719,Somehow.,Phony Ppl
0.64,0.47,-9.223,0.0538,0.0171,0.63,81.007,0.159,Hard Work,Children of Zeus
0.629,0.515,-10.128,0.0785,0.133,0.27,191.706,0.172,Bound,Wet
0.684,0.477,-9.458,0.14,0.366,0.297,149.89,0.886,You're Too Precious,James Blake
0.649,0.454,-7.436,0.193,1.51e-06,0.447,93.064,0.471,Shadow Man,Noname
0.554,0.28,-12.15,0.043,0.124,0.127,116.285,0.386,Good Good,Tanerélle
0.62,0.262,-13.878,0.0736,0.925,0.414,91.201,0.717,Space is the Place,Ezra Collective
0.829,0.458,-8.934,0.214,0.0002,0.562,119.941,0.0826,KMS - A COLORS SHOW,Marzz
0.64,0.459,-8.012,0.116,0.000251,0.493,84.95,0.254,Golden pt. 2 (feat. Mereba),Berhana
0.543,0.284,-8.503,0.0538,0.0,0.271,134.557,0.791,These Days,Manwolves
0.47,0.182,-13.444,0.11,0.000562,0.13,95.139,0.945,You're The One - Spotify Singles,Arlo Parks
0.861,0.125,-16.482,0.0708,0.421,0.4,78.036,0.457,Smoke,vbnd
0.869,0.486,-6.56,0.0447,0.311,0.52,111.003,0.31,I'm a Rock,Jitwam
0.714,0.798,-10.997,0.0532,0.0133,0.562,115.972,0.835,lived to love,808vic
0.45,0.358,-12.836,0.0686,0.000269,0.213,85.269,0.499,Closer,The Silhouettes Project
0.694,0.796,-6.7,0.302,3.09e-05,0.919,156.861,0.209,Avalanche,reggie
0.67,0.614,-7.623,0.3,0.00579,0.496,183.851,0.649,THIS SH!T,AYLØ
0.608,0.576,-6.977,0.0755,0.0601,0.235,172.094,0.238,"Save Me, Pt. 2",Neema Nekesa
0.683,0.219,-12.254,0.0472,0.0604,0.151,139.468,0.438,Stay,NNAVY
0.672,0.529,-7.945,0.0597,0.0086,0.328,95.329,0.274,Where I'm From (feat. Mereba),Ravyn Lenae
0.628,0.545,-8.094,0.225,0.0,0.451,85.018,0.291,CYCLOPS,Amindi
0.789,0.45,-8.343,0.587,1.02e-05,0.707,180.057,0.392,Pisonia Prologue,Tora-i
0.676,0.267,-12.479,0.0593,0.586,0.336,83.053,0.475,I'll Be Loving You,Yellow Days
0.829,0.408,-10.172,0.0389,0.549,0.753,124.984,0.771,Easy Baby,Denyah
0.932,0.513,-9.569,0.104,0.000113,0.208,130.81,0.176,Relax,Rejjie Snow
0.765,0.437,-8.994,0.0372,0.00331,0.667,117.99,0.732,Buying Time,Lucky Daye
0.795,0.313,-13.012,0.184,0.535,0.676,156.006,0.399,Lava/Treacle,ELIZA
0.739,0.525,-8.166,0.032,0.623,0.792,103.987,0.404,No Romance,Tirzah
0.402,0.611,-7.219,0.0547,0.0,0.527,79.099,0.594,Loverboy,Joesef
0.472,0.533,-7.033,0.032,0.0,0.348,142.104,0.494,LăVĭNDŭR,KAMAUU
0.845,0.384,-5.943,0.132,0.0,0.42,141.983,0.174,single (on the weekend),marcos g
0.823,0.362,-7.647,0.0708,0.0413,0.684,124.947,0.0821,Poster Girl,Talia Goddess
0.62,0.281,-12.979,0.072,0.111,0.269,92.52,0.471,Letters from the Imaginary,Arima Ederra
0.576,0.351,-13.815,0.0399,0.442,0.449,99.955,0.771,Caged Bird,Myles Cameron
0.397,0.188,-12.851,0.0364,0.000615,0.35,184.057,0.862,Drifty,Sjowgren
0.754,0.394,-8.442,0.372,0.000881,0.69,83.875,0.715,Table for Two,edbl
0.674,0.822,-6.384,0.2,2.51e-05,0.706,97.987,0.284,Out The Window,Lo Village
0.582,0.539,-6.841,0.0574,0.000411,0.453,148.033,0.174,Please Don't Make Me Cry - Jordan Rakei Remix,Lianne La Havas
0.488,0.283,-7.427,0.0578,0,0.356,169.251,0.914,How Do I Say Goodbye - Acoustic,Dean Lewis
0.624,0.332,-9.989,0.0365,0.000679,0.397,96.864,0.597,Anti-Hero - Acoustic Version,Taylor Swift
0.414,0.239,-9.348,0.0344,0.000797,0.279,107.433,0.9,Evergreen (You Didn't Deserve Me At All) - Stripped,Omar Apollo
0.49,0.378,-4.644,0.0379,0,0.114,74.21,0.55,SNAP - Acoustic,Rosa Linn
0.711,0.493,-6.991,0.0357,1.9e-05,0.783,139.994,0.688,I Ain’t Worried - Acoustic,OneRepublic
0.493,0.176,-9.288,0.0342,0,0.403,144.251,0.843,Victoria's Secret - Piano Stripped,Jax
0.501,0.358,-7.59,0.0447,0,0.0947,87.945,0.647,Fall Into Me - Acoustic,Forest Blakk
0.583,0.268,-8.417,0.0617,0,0.846,84.697,0.757,Numb Little Bug - Piano Version,Em Beihold
0.53,0.462,-6.148,0.0284,1.96e-06,0.215,125.951,0.727,Hold Me Closer - Acoustic,Elton John
0.58,0.178,-11.306,0.0495,0,0.671,181.859,0.857,Devil Doesn’t Bargain - Acoustic,Alec Benjamin
0.537,0.17,-12.391,0.0673,0,0.185,137.613,0.869,she's all i wanna be - Acoustic,Tate McRae
0.465,0.238,-9.977,0.0349,6.1e-05,0.306,129.07,0.811,Let Somebody Go - Piano Version,Coldplay
0.634,0.373,-5.279,0.0299,0,0.28,82.419,0.805,So Good - Stripped,Halsey
0.348,0.233,-9.276,0.0349,0,0.436,89.948,0.952,IT'S YOU (feat. keshi) - Stripped Version,MAX
0.6,0.483,-5.358,0.0276,0,0.192,92.001,0.0377,29 - Stripped,Demi Lovato
0.748,0.407,-6.26,0.0656,0,0.947,91.974,0.745,Light Switch - Acoustic,Charlie Puth
0.55,0.289,-9.783,0.041,0,0.39,126.562,0.841,Heaven (Acoustic),Calum Scott
0.446,0.237,-9.767,0.045,1.16e-06,0.191,79.2,0.797,All That Really Matters - Stripped Version,ILLENIUM
0.734,0.412,-6.315,0.0806,0,0.711,143.003,0.407,Shivers - Acoustic Version,Ed Sheeran
0.547,0.728,-5.318,0.0339,0,0.49,146.877,0.13,When You're Gone - Acoustic,Shawn Mendes
0.445,0.131,-13.778,0.0564,1.57e-06,0.101,208.918,0.663,State Of Grace (Acoustic Version) (Taylor's Version),Taylor Swift
0.585,0.484,-6.222,0.0294,0,0.411,91.817,0.382,Chasing Stars (feat. James Bay) [Stripped],Alesso
0.63,0.465,-5.63,0.0322,0,0.451,120.083,0.73,Kiss Me - Guitar,Dermot Kennedy
0.411,0.28,-11.182,0.063,0,0.576,172.073,0.71,skinny dipping - Acoustic,Sabrina Carpenter
0.779,0.193,-9.645,0.0613,0,0.456,148.122,0.666,Life Goes On - Acoustic,Oliver Tree
0.418,0.393,-7.611,0.0333,0,0.306,84.545,0.777,Head on Fire - Acoustic Version,Griff
0.501,0.54,-6.918,0.0314,0,0.449,105.031,0.588,My Universe - Acoustic Version,Coldplay
0.666,0.482,-3.813,0.0325,1.35e-06,0.181,129.758,0.888,Without Me - Stripped,Halsey
0.617,0.409,-5.899,0.0287,0,0.428,115.921,0.649,Hurricane - Acoustic Version,Ofenbach
0.499,0.347,-5.884,0.0363,0,0.388,142.401,0.88,Brave - Acoustic,Ella Henderson
0.757,0.655,-6.804,0.0378,0,0.778,140.006,0.35,Sunshine - Acoustic Version,OneRepublic
0.567,0.402,-6.816,0.15,0,0.439,83.463,0.912,Looks Like Me - Piano Acoustic,Dean Lewis
0.372,0.247,-8.706,0.0273,0.000223,0.239,96.17,0.981,Latch - Acoustic,Sam Smith
0.56,0.487,-5.64,0.0303,0,0.469,74.02,0.429,Bite Me - Acoustic,Avril Lavigne
0.746,0.35,-8.961,0.035,3.78e-06,0.345,115.045,0.813,"Burning Bridges - up close, acoustic",Sigrid
0.532,0.566,-6.511,0.0467,0,0.576,79.927,0.706,Holy - Acoustic,Justin Bieber
0.429,0.401,-8.396,0.034,0,0.357,97.1,0.652,Better Days - Stripped,Dermot Kennedy
0.473,0.21,-10.283,0.0336,0,0.143,140.806,0.696,July - Spotify Singles,Noah Cyrus
0.548,0.306,-8.503,0.0315,0,0.248,121.01,0.826,you broke me first - Spotify Singles,Tate McRae
0.477,0.445,-5.395,0.0338,0,0.466,82.765,0.717,Before You Go - Guitar Acoustic,Lewis Capaldi
0.807,0.237,-8.039,0.0411,0,0.362,125.044,0.797,Bad Habits - Acoustic Version,Ed Sheeran
0.506,0.425,-8.198,0.0343,1.08e-06,0.214,68.449,0.687,Lover - First Dance Remix,Taylor Swift
0.62,0.379,-8.675,0.0412,0,0.509,118.899,0.797,Remember - Acoustic,Becky Hill
0.644,0.514,-5.08,0.0315,2.56e-06,0.589,123.709,0.343,Paradise - Guitar Acoustic,MEDUZA
0.585,0.286,-10.123,0.0312,0,0.189,93.009,0.838,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,Taylor Swift
0.596,0.354,-6.885,0.0313,0,0.335,144.759,0.792,Just About Over You - Acoustic Version,Priscilla Block
0.489,0.284,-8.699,0.0508,0,0.335,186.337,0.841,Diamonds - Acoustic,Sam Smith
0.572,0.594,-4.837,0.03,0,0.739,107.972,0.708,My Head & My Heart - Acoustic,Ava Max
0.672,0.347,-10.449,0.0677,0,0.274,138.647,0.444,The Bones - Acoustic,Maren Morris
0.615,0.419,-8.624,0.0416,0,0.212,131.81,0.636,Black And White - Stripped,Niall Horan
0.557,0.355,-8.685,0.0301,0,0.555,146.738,0.848,Alright (feat. Russell Dickerson) - Stripped,Clara Mae
0.462,0.224,-11.84,0.0385,3.1e-06,0.226,118.645,0.954,everything i wanted,JP Cooper
0.711,0.411,-6.657,0.035,0,0.791,73.997,0.594,Intentions - Acoustic,Justin Bieber
0.353,0.183,-11.524,0.0327,0,0.244,78.185,0.711,Minefields - Live Acoustic,Faouzia
0.538,0.386,-6.963,0.0309,0,0.653,184.022,0.797,Glad You Exist - Acoustic,Dan + Shay
0.57,0.32,-12.928,0.0307,6.47e-06,0.323,124.016,0.828,Remember That Night? - Acoustic,Sara Kays
0.537,0.237,-7.119,0.0761,9e-06,0.178,98.09,0.766,One Night - Stripped Version,Griff
0.569,0.271,-10.969,0.0271,0,0.352,91.888,0.886,Heather - Spotify Singles,Tate McRae
0.448,0.285,-7.67,0.0497,0,0.348,140.649,0.915,When The Lights Go Out - Piano Version,Gabrielle Aplin
0.497,0.419,-6.176,0.0347,0,0.353,77.137,0.816,Graveyard - Acoustic,Halsey
0.529,0.364,-8.112,0.0381,0,0.384,75.024,0.748,Train Wreck - Acoustic,James Arthur
0.41,0.381,-9.083,0.0548,0,0.557,80.855,0.892,willow - lonely witch version,Taylor Swift
0.768,0.242,-8.878,0.0388,0,0.366,131.959,0.66,I Should Probably Go To Bed - Acoustic,Dan + Shay
0.688,0.0592,-10.828,0.0989,0,0.441,75.51,0.876,Bad - Acoustic,Lennon Stella
0.717,0.513,-5.972,0.0419,0,0.771,122.093,0.691,Breaking Me - Acoustic Version,Topic
0.679,0.585,-4.65,0.0345,0,0.564,102.097,0.673,Missing Piece - Acoustic,Vance Joy
0.438,0.508,-7.485,0.0649,0,0.541,101.698,0.716,Lost In Japan - Recorded at Spotify Studios NYC,Shawn Mendes
